FID,lamp_post_info_id,parent_id,department_id,responsible_id,lamp_status_id,lamp_survey_id,lamp_post_type_id,lamp_cover_type_id,single_tag_lamp_type_id,lamp_post_code,geom,color_code,longitude,latitude,iot_control_id,lux,lamp_survey_name,district_name,lamp_post_type_name
bma_streetlight.fid-122492c5_19f42063c6e_-3775,574280,574280,2,33,1,2,1,1,1,lamp-ID-ac545d1a-d89e-4fc3-a775-86d9bd2ea1e6,POINT (13.740337408584763 100.55049791184017),#E3525B,100.5505,13.7403,2,,มี,ปทุมวัน,เสา คสล. กิ่งเดี่ยวขาจับ
bma_streetlight.fid-122492c5_19f42063c6e_-3774,865092,865092,2,33,1,2,1,1,3,113/98,POINT (13.741709 100.521045),#9D5A9B,100.521,13.7417,1,,มี,ปทุมวัน,เสา คสล. กิ่งเดี่ยวขาจับ
bma_streetlight.fid-122492c5_19f42063c6e_-3773,921585,774980,1,3,1,2,2,1,3,lamp-ID-7abb1bd8-3d22-4df3-9a7b-466478ef4af7,POINT (13.73140892 100.5375015),#9D5A9B,100.5375,13.7314,2,48.45,มี,ปทุมวัน,เสาเหล็กกิ่งเดี่ยว
bma_streetlight.fid-122492c5_19f42063c6e_-3772,496909,496909,2,33,1,1,2,1,10,lamp-ID-0a0e955b-2d67-4af8-86a7-c629cbdd238f,POINT (13.72929065763439 100.54341023280047),#ABABAB,100.5434,13.7293,2,,ไม่มี,ปทุมวัน,เสาเหล็กกิ่งเดี่ยว
bma_streetlight.fid-122492c5_19f42063c6e_-3771,863051,863051,2,33,1,2,1,1,3,40/60,POINT (13.730408 100.547627),#9D5A9B,100.5476,13.7304,1,,มี,ปทุมวัน,เสา คสล. กิ่งเดี่ยวขาจับ
bma_streetlight.fid-122492c5_19f42063c6e_-3770,722984,722984,2,33,1,1,2,1,10,lamp-ID-723d6818-5a3e-4bff-9d94-82fb38ee794e,POINT (13.733915904051333 100.54199531356117),#ABABAB,100.542,13.7339,2,,ไม่มี,ปทุมวัน,เสาเหล็กกิ่งเดี่ยว
bma_streetlight.fid-122492c5_19f42063c6e_-376f,442101,442101,2,33,1,2,1,1,1,lamp-ID-2b00e0b1-6f37-4576-b5ac-22c154fc85ce,POINT (13.737343938215018 100.52073278577076),#E3525B,100.5207,13.7373,2,,มี,ปทุมวัน,เสา คสล. กิ่งเดี่ยวขาจับ
bma_streetlight.fid-122492c5_19f42063c6e_-376e,528597,528597,1,3,1,2,1,1,2,lamp-ID-6fed9f57-021f-473a-a243-9a0587c042ee,POINT (13.736449192409708 100.5193243922687),#16A3D4,100.5193,13.7364,2,,มี,ปทุมวัน,เสา คสล. กิ่งเดี่ยวขาจับ
bma_streetlight.fid-122492c5_19f42063c6e_-376d,921741,408907,1,3,1,1,2,1,10,lamp-ID-ff718f3d-0f38-4c84-8efa-270a1d88d823,POINT (13.737267907874342 100.53458454821067),#ABABAB,100.5346,13.7373,2,,ไม่มี,ปทุมวัน,เสาเหล็กกิ่งเดี่ยว
bma_streetlight.fid-122492c5_19f42063c6e_-376c,915596,434333,2,33,1,2,1,1,3,lamp-ID-d98e1fd6-0026-46d0-8fef-332aa3839a81,POINT (13.739065967614227 100.54366703367177),#9D5A9B,100.5437,13.7391,2,,มี,ปทุมวัน,เสา คสล. กิ่งเดี่ยวขาจับ
bma_streetlight.fid-122492c5_19f42063c6e_-376b,895016,517796,1,3,1,2,2,1,3,lamp-ID-69d8d76e-95e1-4dbe-b233-3f8a2b8d5f17,POINT (13.733279 100.527526),#9D5A9B,100.5275,13.7333,1,23,มี,ปทุมวัน,เสาเหล็กกิ่งเดี่ยว
bma_streetlight.fid-122492c5_19f42063c6e_-376a,926352,450271,1,3,1,1,2,1,2,lamp-ID-0280433b-30a7-453e-9d74-e02677229d5a,POINT (13.750198834081207 100.5215674565784),#16A3D4,100.5216,13.7502,2,,ไม่มี,ปทุมวัน,เสาเหล็กกิ่งเดี่ยว
bma_streetlight.fid-122492c5_19f42063c6e_-3769,575699,575699,2,33,1,1,2,1,10,lamp-ID-9e9f146d-052e-41f8-afd4-0448590c4487,POINT (13.743973601922285 100.5430850058279),#ABABAB,100.5431,13.744,2,,ไม่มี,ปทุมวัน,เสาเหล็กกิ่งเดี่ยว
bma_streetlight.fid-122492c5_19f42063c6e_-3768,600642,600642,2,33,1,1,2,1,10,lamp-ID-8463315d-c43b-4d3b-9bff-e864cc9b4519,POINT (13.733337754726803 100.54417394828904),#ABABAB,100.5442,13.7333,2,,ไม่มี,ปทุมวัน,เสาเหล็กกิ่งเดี่ยว
bma_streetlight.fid-122492c5_19f42063c6e_-3767,426103,426103,1,3,1,1,2,1,10,lamp-ID-b0113bd2-22c7-4863-a32b-ee11dd55a006,POINT (13.734353600652915 100.5394486884771),#ABABAB,100.5394,13.7344,2,,ไม่มี,ปทุมวัน,เสาเหล็กกิ่งเดี่ยว
bma_streetlight.fid-122492c5_19f42063c6e_-3766,436745,436745,2,33,1,1,2,1,10,lamp-ID-ac089dc6-5f6f-4f14-93e8-74dcd8e8770b,POINT (13.733461423888174 100.54137785620564),#ABABAB,100.5414,13.7335,2,,ไม่มี,ปทุมวัน,เสาเหล็กกิ่งเดี่ยว
bma_streetlight.fid-122492c5_19f42063c6e_-3765,860323,434793,2,33,1,2,2,1,3,lamp-ID-b345736d-5b39-4ea7-9a23-312ae0bd3292,POINT (13.731666 100.546717),#9D5A9B,100.5467,13.7317,1,,มี,ปทุมวัน,เสาเหล็กกิ่งเดี่ยว
bma_streetlight.fid-122492c5_19f42063c6e_-3764,863142,436916,2,33,1,2,1,1,3,lamp-ID-ed0fc1ca-fc4d-4c5a-9594-a2e8b4d2dcfd,POINT (13.724867 100.549595),#9D5A9B,100.5496,13.7249,1,,มี,ปทุมวัน,เสา คสล. กิ่งเดี่ยวขาจับ
bma_streetlight.fid-122492c5_19f42063c6e_-3763,408284,408284,2,33,1,2,1,1,3,lamp-ID-687eb29e-cfa2-4622-93e6-87d88618eda9,POINT (13.741922089383856 100.54969057380069),#9D5A9B,100.5497,13.7419,2,,มี,ปทุมวัน,เสา คสล. กิ่งเดี่ยวขาจับ
bma_streetlight.fid-122492c5_19f42063c6e_-3762,895293,527684,1,3,1,2,2,1,3,lamp-ID-6fcc8b79-a1f9-4cb3-bf9d-b2e20248dc62,POINT (13.73215 100.530552),#9D5A9B,100.5306,13.7322,1,21,มี,ปทุมวัน,เสาเหล็กกิ่งเดี่ยว
bma_streetlight.fid-122492c5_19f42063c6e_-3761,905956,759456,1,3,1,2,2,1,3,lamp-ID-d95ce8c2-b374-404c-b2c7-074be6cca6fb,POINT (13.740003622545727 100.51582096539735),#9D5A9B,100.5158,13.74,2,,มี,ปทุมวัน,เสาเหล็กกิ่งเดี่ยว
bma_streetlight.fid-122492c5_19f42063c6e_-3760,499110,499110,2,33,1,1,2,1,10,lamp-ID-3b01c9ac-1a70-444c-9cb1-723d40fe739d,POINT (13.728494289430119 100.54265202274355),#ABABAB,100.5427,13.7285,2,,ไม่มี,ปทุมวัน,เสาเหล็กกิ่งเดี่ยว
bma_streetlight.fid-122492c5_19f42063c6e_-375f,412519,412519,2,33,1,2,1,1,3,lamp-ID-bf4f6934-cbc2-4a33-ae9d-91c846ae894a,POINT (13.736825267893506 100.5487683665482),#9D5A9B,100.5488,13.7368,2,,มี,ปทุมวัน,เสา คสล. กิ่งเดี่ยวขาจับ
bma_streetlight.fid-122492c5_19f42063c6e_-375e,719995,719995,2,33,1,2,3,1,3,lamp-ID-f68d9c01-88e5-4a05-8fe6-610e0086cec9,POINT (13.745656077103877 100.516423899536),#9D5A9B,100.5164,13.7457,2,,มี,ปทุมวัน,เสาเหล็กกิ่งคู่
bma_streetlight.fid-122492c5_19f42063c6e_-375d,923744,542041,1,3,1,2,2,1,3,lamp-ID-cb822318-57ee-40f8-8a67-dd2d270b6385,POINT (13.740134 100.522196),#9D5A9B,100.5222,13.7401,1,,มี,ปทุมวัน,เสาเหล็กกิ่งเดี่ยว
bma_streetlight.fid-122492c5_19f42063c6e_-375c,673756,673756,2,33,1,1,2,1,1,lamp-ID-6de53b4a-b326-45ca-a7da-690749fe224d,POINT (13.74924604269646 100.53712272094447),#E3525B,100.5371,13.7492,2,,ไม่มี,ปทุมวัน,เสาเหล็กกิ่งเดี่ยว
bma_streetlight.fid-122492c5_19f42063c6e_-375b,775006,775006,1,3,1,2,4,1,3,lamp-ID-114f7005-0fc1-4286-8f52-64c1c19cc104,POINT (13.74044466 100.5394843),#9D5A9B,100.5395,13.7404,2,36.13,มี,ปทุมวัน,เสาปะติมากรรม
bma_streetlight.fid-122492c5_19f42063c6e_-375a,454794,454794,2,33,1,2,3,1,3,lamp-ID-20d1b10b-4b7c-4c9d-96ef-c282fc7c8538,POINT (13.738658904848142 100.51776970465731),#9D5A9B,100.5178,13.7387,2,,มี,ปทุมวัน,เสาเหล็กกิ่งคู่
bma_streetlight.fid-122492c5_19f42063c6e_-3759,912488,580619,2,33,1,2,1,1,3,lamp-ID-1aad2060-09d0-4a1c-9b00-68883bd8dbdf,POINT (13.745042 100.522434),#9D5A9B,100.5224,13.745,1,,มี,ปทุมวัน,เสา คสล. กิ่งเดี่ยวขาจับ
bma_streetlight.fid-122492c5_19f42063c6e_-3758,403635,403635,2,33,1,2,1,1,1,lamp-ID-a3d68f07-6939-4fbe-928a-0f631ee63767,POINT (13.746788755056158 100.54975961421584),#E3525B,100.5498,13.7468,2,,มี,ปทุมวัน,เสา คสล. กิ่งเดี่ยวขาจับ
bma_streetlight.fid-122492c5_19f42063c6e_-3757,751757,751757,2,33,1,2,1,1,3,lamp-ID-c4f358a1-1528-4d6f-81fe-9a8d05d9db59,POINT (13.733496020201832 100.550181157887),#9D5A9B,100.5502,13.7335,2,,มี,ปทุมวัน,เสา คสล. กิ่งเดี่ยวขาจับ
bma_streetlight.fid-122492c5_19f42063c6e_-3756,912414,528158,2,33,1,2,1,1,3,lamp-ID-35faa31c-8837-437c-96f8-7d2e5741edd4,POINT (13.744445 100.51851),#9D5A9B,100.5185,13.7444,1,,มี,ปทุมวัน,เสา คสล. กิ่งเดี่ยวขาจับ
bma_streetlight.fid-122492c5_19f42063c6e_-3755,826010,759642,1,3,1,2,3,1,3,lamp-ID-c0145b02-658c-4afe-9c86-1498ee87872e,POINT (13.743390424502227 100.51610106165073),#9D5A9B,100.5161,13.7434,2,,มี,ปทุมวัน,เสาเหล็กกิ่งคู่
bma_streetlight.fid-122492c5_19f42063c6e_-3754,434147,434147,2,33,1,1,2,1,1,lamp-ID-9e0b5ac9-d0f1-4f1d-81ef-07920507981d,POINT (13.72789359635561 100.54958840600003),#E3525B,100.5496,13.7279,2,,ไม่มี,ปทุมวัน,เสาเหล็กกิ่งเดี่ยว
bma_streetlight.fid-122492c5_19f42063c6e_-3753,913766,750055,1,3,1,2,1,1,3,lamp-ID-b6057956-721a-4118-8cc1-d999f82ebeb4,POINT (13.74804091765503 100.54467424750331),#9D5A9B,100.5447,13.748,1,,มี,ปทุมวัน,เสา คสล. กิ่งเดี่ยวขาจับ
bma_streetlight.fid-122492c5_19f42063c6e_-3752,915746,702540,2,33,1,2,2,1,2,lamp-ID-b811f86f-9c13-4aa0-81d8-6b035626cd95,POINT (13.748638382427247 100.52534358093232),#16A3D4,100.5253,13.7486,2,,มี,ปทุมวัน,เสาเหล็กกิ่งเดี่ยว
bma_streetlight.fid-122492c5_19f42063c6e_-3751,869633,869633,2,33,1,2,1,1,3,435/890,POINT (13.734096 100.549394),#9D5A9B,100.5494,13.7341,1,,มี,ปทุมวัน,เสา คสล. กิ่งเดี่ยวขาจับ
bma_streetlight.fid-122492c5_19f42063c6e_-3750,843496,843492,2,33,1,2,1,1,3,BB11,POINT (13.73721 100.549504),#9D5A9B,100.5495,13.7372,2,,มี,ปทุมวัน,เสา คสล. กิ่งเดี่ยวขาจับ
bma_streetlight.fid-122492c5_19f42063c6e_-374f,774984,774984,1,3,1,2,2,1,3,lamp-ID-27b656a1-3f44-4696-a307-30e6a623d24d,POINT (13.73318749 100.5381948),#9D5A9B,100.5382,13.7332,2,51.18,มี,ปทุมวัน,เสาเหล็กกิ่งเดี่ยว
bma_streetlight.fid-122492c5_19f42063c6e_-374e,895264,773196,1,3,1,2,2,1,3,lamp-ID-0872de9d-2c19-44c8-9f20-a36ca988d515,POINT (13.731217 100.532752),#9D5A9B,100.5328,13.7312,1,39,มี,ปทุมวัน,เสาเหล็กกิ่งเดี่ยว
bma_streetlight.fid-122492c5_19f42063c6e_-374d,566270,566270,2,33,1,2,1,1,3,lamp-ID-a4f0a881-15b0-4588-80d7-6fe5159cb1d5,POINT (13.734691550074848 100.54109461870752),#9D5A9B,100.5411,13.7347,2,,มี,ปทุมวัน,เสา คสล. กิ่งเดี่ยวขาจับ
bma_streetlight.fid-122492c5_19f42063c6e_-374c,470405,470405,1,3,1,1,2,1,10,lamp-ID-07e77f19-83f0-409e-b01a-f992aa2983a8,POINT (13.743050646051328 100.54846584850095),#ABABAB,100.5485,13.7431,2,,ไม่มี,ปทุมวัน,เสาเหล็กกิ่งเดี่ยว
bma_streetlight.fid-122492c5_19f42063c6e_-374b,452641,452641,2,33,1,1,2,1,1,lamp-ID-c4af2f8c-f7ae-4527-a2d0-687d786d05b5,POINT (13.751140092115756 100.52135063915148),#E3525B,100.5214,13.7511,2,,ไม่มี,ปทุมวัน,เสาเหล็กกิ่งเดี่ยว
bma_streetlight.fid-122492c5_19f42063c6e_-374a,604403,604403,2,33,1,1,2,1,10,lamp-ID-e7d6dfa5-cdfc-46d7-ae72-62861895bc9f,POINT (13.734021977678088 100.54019467071235),#ABABAB,100.5402,13.734,2,,ไม่มี,ปทุมวัน,เสาเหล็กกิ่งเดี่ยว
bma_streetlight.fid-122492c5_19f42063c6e_-3749,674056,674056,2,33,1,1,2,1,1,lamp-ID-397b0294-c899-4cb3-b707-6c04ca806879,POINT (13.748898627782172 100.53697312264879),#E3525B,100.537,13.7489,2,,ไม่มี,ปทุมวัน,เสาเหล็กกิ่งเดี่ยว
bma_streetlight.fid-122492c5_19f42063c6e_-3748,432110,432110,2,33,1,1,2,1,10,lamp-ID-c14fe5fe-466f-46ce-9113-decc90fb06c5,POINT (13.73044026649697 100.541853114612),#ABABAB,100.5419,13.7304,2,,ไม่มี,ปทุมวัน,เสาเหล็กกิ่งเดี่ยว
bma_streetlight.fid-122492c5_19f42063c6e_-3747,770922,770922,1,3,1,2,4,1,3,lamp-ID-f91df660-1af5-485a-8379-edff74736a01,POINT (13.743574867295807 100.54689503528608),#9D5A9B,100.5469,13.7436,2,,มี,ปทุมวัน,เสาปะติมากรรม
bma_streetlight.fid-122492c5_19f42063c6e_-3746,844224,775781,1,3,1,2,4,1,3,lamp-ID-3d6de3a2-8d56-480a-b71d-11b7cd12de8c,POINT (13.74099728 100.5396952),#9D5A9B,100.5397,13.741,2,42.85,มี,ปทุมวัน,เสาปะติมากรรม
bma_streetlight.fid-122492c5_19f42063c6e_-3745,518515,518515,2,33,1,1,2,1,10,lamp-ID-195b337b-87f0-4d95-909b-4d87dff4d630,POINT (13.731284613773946 100.54234568753076),#ABABAB,100.5423,13.7313,2,,ไม่มี,ปทุมวัน,เสาเหล็กกิ่งเดี่ยว
bma_streetlight.fid-122492c5_19f42063c6e_-3744,710018,710018,1,3,1,1,2,1,10,lamp-ID-3703bb33-725e-4ddd-9f3a-6792cc3e66ae,POINT (13.73430828378596 100.5405546124376),#ABABAB,100.5406,13.7343,2,,ไม่มี,ปทุมวัน,เสาเหล็กกิ่งเดี่ยว
bma_streetlight.fid-122492c5_19f42063c6e_-3743,700893,700893,2,33,1,1,2,1,2,lamp-ID-ce5d7385-4f94-47be-a7ff-6ed170b3ef68,POINT (13.734844647834743 100.52768817135411),#16A3D4,100.5277,13.7348,2,,ไม่มี,ปทุมวัน,เสาเหล็กกิ่งเดี่ยว
bma_streetlight.fid-122492c5_19f42063c6e_-3742,592915,592915,1,3,1,1,2,1,2,lamp-ID-68244050-38fb-49da-8f95-9f0bdf4d5558,POINT (13.743547152246391 100.5469491541612),#16A3D4,100.5469,13.7435,2,,ไม่มี,ปทุมวัน,เสาเหล็กกิ่งเดี่ยว
bma_streetlight.fid-122492c5_19f42063c6e_-3741,471218,471218,1,3,1,1,2,1,10,lamp-ID-3db299a3-9c53-469b-995f-781addea125e,POINT (13.734966816779005 100.53424874670937),#ABABAB,100.5342,13.735,2,,ไม่มี,ปทุมวัน,เสาเหล็กกิ่งเดี่ยว
bma_streetlight.fid-122492c5_19f42063c6e_-3740,859894,601525,2,33,1,2,1,1,3,lamp-ID-b0782f7a-6c7b-4aff-969a-ce33731a6ca6,POINT (13.752105 100.520324),#9D5A9B,100.5203,13.7521,2,,มี,ปทุมวัน,เสา คสล. กิ่งเดี่ยวขาจับ
bma_streetlight.fid-122492c5_19f42063c6e_-373f,905758,408286,2,33,1,2,1,1,3,lamp-ID-25c6f778-7ae2-454e-9677-b91051b2c635,POINT (13.741266637703173 100.54955784564714),#9D5A9B,100.5496,13.7413,2,,มี,ปทุมวัน,เสา คสล. กิ่งเดี่ยวขาจับ
bma_streetlight.fid-122492c5_19f42063c6e_-373e,865116,865116,2,33,1,2,1,1,3,88/98,POINT (13.748619 100.519144),#9D5A9B,100.5191,13.7486,1,,มี,ปทุมวัน,เสา คสล. กิ่งเดี่ยวขาจับ
bma_streetlight.fid-122492c5_19f42063c6e_-373d,566269,566269,2,33,1,2,1,1,3,lamp-ID-c40a23be-87f8-4caf-ba02-99914b2d3d69,POINT (13.7348182937058 100.54013525494774),#9D5A9B,100.5401,13.7348,2,,มี,ปทุมวัน,เสา คสล. กิ่งเดี่ยวขาจับ
bma_streetlight.fid-122492c5_19f42063c6e_-373c,421402,421402,1,3,1,2,1,1,3,lamp-ID-621ceed6-0d9d-4d7b-97d0-c8406bb05a97,POINT (13.73484392 100.5241782),#9D5A9B,100.5242,13.7348,2,14.81,มี,ปทุมวัน,เสา คสล. กิ่งเดี่ยวขาจับ
bma_streetlight.fid-122492c5_19f42063c6e_-373b,510855,510855,2,33,2,2,2,1,3,lamp-ID-500d9ed3-8984-4e33-9651-a97e085d2630,POINT (13.738214025501538 100.51617685531306),#9D5A9B,100.5162,13.7382,2,,มี,ปทุมวัน,เสาเหล็กกิ่งเดี่ยว
bma_streetlight.fid-122492c5_19f42063c6e_-373a,853229,723727,1,3,1,2,2,1,3,lamp-ID-6d394f50-afc6-4e2a-a66d-04494bd8cf75,POINT (13.740582 100.519236),#9D5A9B,100.5192,13.7406,1,,มี,ปทุมวัน,เสาเหล็กกิ่งเดี่ยว
bma_streetlight.fid-122492c5_19f42063c6e_-3739,723356,723356,2,33,1,1,2,1,10,lamp-ID-f799f695-6812-46a7-8dba-af932da6c313,POINT (13.737820704148087 100.51637832841097),#ABABAB,100.5164,13.7378,2,,ไม่มี,ปทุมวัน,เสาเหล็กกิ่งเดี่ยว
bma_streetlight.fid-122492c5_19f42063c6e_-3738,775773,775773,1,3,1,2,2,1,3,lamp-ID-70159421-2bc6-48b1-80c6-3876c1125af3,POINT (13.73055485 100.5369051),#9D5A9B,100.5369,13.7306,2,32.42,มี,ปทุมวัน,เสาเหล็กกิ่งเดี่ยว
bma_streetlight.fid-122492c5_19f42063c6e_-3737,865119,693313,2,33,1,2,1,1,3,lamp-ID-e8b22fa5-67d9-4cd2-802d-f65ed22e0a8f,POINT (13.748765 100.518149),#9D5A9B,100.5181,13.7488,1,,มี,ปทุมวัน,เสา คสล. กิ่งเดี่ยวขาจับ
bma_streetlight.fid-122492c5_19f42063c6e_-3736,695589,695589,1,3,1,1,2,1,10,lamp-ID-18c93fab-ab96-4a8b-96ef-f89d9c797d1f,POINT (13.740956616602492 100.52998627546401),#ABABAB,100.53,13.741,2,,ไม่มี,ปทุมวัน,เสาเหล็กกิ่งเดี่ยว
bma_streetlight.fid-122492c5_19f42063c6e_-3735,724076,724076,1,3,1,2,1,1,1,lamp-ID-f84f7459-cc48-4299-a7f7-7a4fbd9338d3,POINT (13.7260273 100.5454829),#E3525B,100.5455,13.726,2,91.42,มี,ปทุมวัน,เสา คสล. กิ่งเดี่ยวขาจับ
bma_streetlight.fid-122492c5_19f42063c6e_-3734,865090,865090,2,33,1,2,1,1,3,121/9,POINT (13.742282 100.520622),#9D5A9B,100.5206,13.7423,1,,มี,ปทุมวัน,เสา คสล. กิ่งเดี่ยวขาจับ
bma_streetlight.fid-122492c5_19f42063c6e_-3733,435723,435723,2,33,1,1,2,1,10,lamp-ID-b9cc2b93-e172-4b67-980b-ddee7a4a280e,POINT (13.729291766975152 100.53990420931294),#ABABAB,100.5399,13.7293,2,,ไม่มี,ปทุมวัน,เสาเหล็กกิ่งเดี่ยว
bma_streetlight.fid-122492c5_19f42063c6e_-3732,556148,556148,2,33,1,1,2,1,2,lamp-ID-cec3c72f-e506-4138-821d-f4b8e04aa2b0,POINT (13.747119674925077 100.52381548531191),#16A3D4,100.5238,13.7471,2,,ไม่มี,ปทุมวัน,เสาเหล็กกิ่งเดี่ยว
bma_streetlight.fid-122492c5_19f42063c6e_-3731,864280,571740,1,3,1,2,2,1,10,lamp-ID-bceb0497-0b54-4ff8-8d8e-ddbdf3bf7f98,POINT (13.734742180810873 100.5342137674943),#ABABAB,100.5342,13.7347,2,,มี,ปทุมวัน,เสาเหล็กกิ่งเดี่ยว
bma_streetlight.fid-122492c5_19f42063c6e_-3730,533667,533667,2,33,1,2,1,1,3,lamp-ID-01238f2e-85e6-4804-afab-f69d3b40945f,POINT (13.732758613714042 100.54827451603067),#9D5A9B,100.5483,13.7328,2,,มี,ปทุมวัน,เสา คสล. กิ่งเดี่ยวขาจับ
bma_streetlight.fid-122492c5_19f42063c6e_-372f,895266,773106,1,3,1,2,2,1,3,lamp-ID-34a213fe-ccdf-4911-b78a-e8d3ee7b13bd,POINT (13.73119 100.532439),#9D5A9B,100.5324,13.7312,1,19,มี,ปทุมวัน,เสาเหล็กกิ่งเดี่ยว
bma_streetlight.fid-122492c5_19f42063c6e_-372e,529531,529531,1,3,1,1,2,1,2,lamp-ID-abb5b52e-c7c9-4bbf-8fb0-3b800d08cc48,POINT (13.74354075484022 100.54561492480684),#16A3D4,100.5456,13.7435,2,,ไม่มี,ปทุมวัน,เสาเหล็กกิ่งเดี่ยว
bma_streetlight.fid-122492c5_19f42063c6e_-372d,518403,518403,2,33,1,1,2,1,10,lamp-ID-1093f9ae-cc04-4285-9b15-7ed5f01d9c9b,POINT (13.73148116574504 100.54506159355896),#ABABAB,100.5451,13.7315,2,,ไม่มี,ปทุมวัน,เสาเหล็กกิ่งเดี่ยว
